#Keyword Types: 176
#Keyword Tokens: 12850
#Search Hits: 0
99	7	+	31.3	0.0002	subpoena
100	7	+	31.3	0.0002	vetting
101	52	+	29.89	0.0015	actually
102	8	+	29.71	0.0002	dealings
103	8	+	29.71	0.0002	latinos
104	8	+	29.71	0.0002	toe
105	20	+	29.71	0.0006	yeah
106	16	+	29.66	0.0005	chicago
107	16	+	29.66	0.0005	fly
108	14	+	29.42	0.0004	fbi
109	38	+	29.27	0.0011	millions
110	517	+	29	0.0141	they
111	10	+	28.86	0.0003	refugees
112	28	+	28.68	0.0008	enforcement
113	12	+	28.54	0.0003	muslim
114	23	+	28.52	0.0007	communities
115	17	+	28.5	0.0005	endorsed
116	253	+	27.72	0.0071	want
117	9	+	27.42	0.0003	lied
118	6	+	26.83	0.0002	deported
119	6	+	26.83	0.0002	facebook
120	6	+	26.83	0.0002	irredeemable
121	6	+	26.83	0.0002	locker
122	6	+	26.83	0.0002	outsmarted
123	7	+	25.49	0.0002	charlotte
124	7	+	25.49	0.0002	crimea
125	7	+	25.49	0.0002	debunked
126	7	+	25.49	0.0002	gdp
127	7	+	25.49	0.0002	policing
128	7	+	25.49	0.0002	stamina
129	9	+	25.1	0.0003	insult
130	9	+	25.1	0.0003	tim
131	45	+	25.05	0.0013	debt
132	10	+	24.9	0.0003	horrible
133	10	+	24.9	0.0003	online
134	16	+	24.78	0.0005	stage
135	22	+	24.3	0.0006	russians
136	46	+	23.92	0.0013	respond
137	8	+	23.56	0.0002	aliens
138	8	+	23.56	0.0002	owes
139	22	+	23.16	0.0006	wait
140	9	+	23.12	0.0003	mexican
141	13	+	22.84	0.0004	justices
142	114	+	22.7	0.0033	why
143	22	+	22.61	0.0006	nato
144	5	+	22.35	0.0001	baghdadi
145	5	+	22.35	0.0001	blumenthal
146	5	+	22.35	0.0001	certificate
147	5	+	22.35	0.0001	condemn
148	5	+	22.35	0.0001	deplorables
149	5	+	22.35	0.0001	farmville
150	5	+	22.35	0.0001	hacks
151	5	+	22.35	0.0001	nevada
152	5	+	22.35	0.0001	racist
153	5	+	22.35	0.0001	rapists
154	5	+	22.35	0.0001	shootings
155	5	+	22.35	0.0001	siege
156	5	+	22.35	0.0001	twitter
157	7	+	22.21	0.0002	las
158	7	+	22.21	0.0002	vegas
159	13	+	21.85	0.0004	roe
160	10	+	21.79	0.0003	honestly
161	20	+	21.51	0.0006	quickly
162	8	+	21.4	0.0002	renegotiate
163	6	+	21.31	0.0002	hell
164	6	+	21.31	0.0002	murders
165	62	+	21.14	0.0018	deal
166	29	+	21.08	0.0008	started
167	12	+	20.93	0.0003	arabia
168	13	+	20.91	0.0004	v
169	53	+	20.61	0.0015	iran
170	56	+	20.61	0.0016	minutes
171	22	+	20.54	0.0006	supreme
172	12	+	19.95	0.0003	saudi
173	30	+	19.88	0.0009	amendment
174	7	+	19.76	0.0002	pouring
175	8	+	19.58	0.0002	cease
176	19	+	19.3	0.0005	inner
